objectid,no_prop,no_kab,no_kec,no_kel,KABUPATEN,KECAMATAN,KELURAHAN,kepadatan_penduduk,wighted education score,weighted_employment_score,Kab_Gini_2018,Kab_Gini_2019,Kab_Gini_2020,Kab_Gini_2021,Kab_Gini_2022,Kab_Gini_2023,desa_gini_2018,desa_gini_2019,desa_gini_2020,desa_gini_2021,desa_gini_2022,desa_gini_2023
448159,35,26,6,2008,KAB. BANGKALAN,GEGER,BATOBELLA,3.64634174,980.8,1358,0.287,0.314,0.322,0.303,0.306,0.299,0.318288209,0.348231699,0.357103844,0.336032499,0.339359554,0.331596427
448167,35,26,7,2011,KAB. BANGKALAN,KLAMPIS,BULUNG,1.63947027,465.4,699.6,0.287,0.314,0.322,0.303,0.306,0.299,0.151534001,0.165789813,0.170013757,0.15998189,0.161565869,0.157869917
448193,35,26,10,2001,KAB. BANGKALAN,KOKOP,DUPOK,4.70627119,1482.1,2693.3,0.287,0.314,0.322,0.303,0.306,0.299,0.495552503,0.542172425,0.555985735,0.523179124,0.528359115,0.516272469
448198,35,26,14,2002,KAB. BANGKALAN,TRAGAH,SOKET DAJAH,1.24286143,376.9,632.3,0.287,0.314,0.322,0.303,0.306,0.299,0.124127892,0.135805429,0.13926544,0.131047914,0.132345418,0.129317909
448202,35,26,11,2001,KAB. BANGKALAN,KWANYAR,PESANGGRAHAN,4.11673828,1483.6,2139.7,0.287,0.314,0.322,0.303,0.306,0.299,0.438266105,0.479496714,0.491713191,0.462699059,0.467280238,0.45659082
448220,35,26,15,2015,KAB. BANGKALAN,BLEGA,PANJALINAN,1.26284559,408.5,597.6,0.287,0.314,0.322,0.303,0.306,0.299,0.125755133,0.137585755,0.141091125,0.132765872,0.134080386,0.131013187
448226,35,26,3,2012,KAB. BANGKALAN,BURNEH,JAMBUH,2.29664189,780.2,1250.4,0.287,0.314,0.322,0.303,0.306,0.299,0.243408838,0.266307927,0.273092842,0.256978668,0.259523011,0.253586211
448240,35,26,6,2013,KAB. BANGKALAN,GEGER,BANYONENG DAJAH,3.27663467,858.5,1487.7,0.287,0.314,0.322,0.303,0.306,0.299,0.301468133,0.329829247,0.33823254,0.318274719,0.321425954,0.314073073
448265,35,26,10,2006,KAB. BANGKALAN,KOKOP,LEMBUNG GUNONG,2.21747385,622.8,989.2,0.287,0.314,0.322,0.303,0.306,0.299,0.207131967,0.226618249,0.232391963,0.218679393,0.220844536,0.215792537
448332,35,26,15,2001,KAB. BANGKALAN,BLEGA,BLEGA,5.86612146,2381.7,3185.8,0.287,0.314,0.322,0.303,0.306,0.299,0.6610376,0.723225806,0.741651941,0.69788987,0.704799671,0.688676803
448341,35,26,16,2009,KAB. BANGKALAN,MODUNG,PANGPAJUNG,1.95383658,632.6,711,0.287,0.314,0.322,0.303,0.306,0.299,0.180410728,0.197383165,0.202412036,0.190468469,0.192354295,0.187954033
448343,35,26,17,2013,KAB. BANGKALAN,KONANG,BATOKABAN,4.70012221,1366.3,2802.9,0.287,0.314,0.322,0.303,0.306,0.299,0.490765013,0.536934544,0.550614405,0.518124735,0.523254683,0.511284805
448422,35,26,17,2001,KAB. BANGKALAN,KONANG,BANDUNG,3.33274406,1028.8,1979.4,0.287,0.314,0.322,0.303,0.306,0.299,0.353599847,0.386865338,0.39672178,0.373312731,0.377008896,0.36838451
448423,35,26,18,2019,KAB. BANGKALAN,GALIS,BANYU BUNIH,7.45486269,2115.6,4176.9,0.287,0.314,0.322,0.303,0.306,0.299,0.755240256,0.826290733,0.847342727,0.797344243,0.80523874,0.786818246
449031,35,26,1,1007,KAB. BANGKALAN,BANGKALAN,BANCARAN,8.90140888,3543.7,4255.2,0.287,0.314,0.322,0.303,0.306,0.299,0.957335761,1.047398707,1.074084025,1.010706396,1.02071339,0.997363737
449083,35,26,8,2012,KAB. BANGKALAN,SEPULU,LABUHAN,0.86162502,303,478.4,0.287,0.314,0.322,0.303,0.306,0.299,0.092992174,0.101740566,0.104332683,0.098176407,0.09914845,0.096880348
449618,35,26,7,2012,KAB. BANGKALAN,KLAMPIS,BANTEYAN,2.52415394,743.3,884.6,0.287,0.314,0.322,0.303,0.306,0.299,0.223235487,0.244236735,0.250459327,0.235680671,0.238014143,0.232569375
449669,35,26,8,2004,KAB. BANGKALAN,SEPULU,KLAPAYAN,2.956888,890.8,1603.7,0.287,0.314,0.322,0.303,0.306,0.299,0.301324028,0.329671585,0.338070861,0.31812258,0.321272309,0.313922942
449673,35,26,9,2012,KAB. BANGKALAN,TANJUNG BUMI,MACAJAH,3.80544645,1268.4,2215.2,0.287,0.314,0.322,0.303,0.306,0.299,0.410361064,0.44896646,0.460405096,0.433238336,0.437527824,0.427519018
449783,35,26,10,2002,KAB. BANGKALAN,KOKOP,BANDASOLEH,2.95611938,840.4,1661.6,0.287,0.314,0.322,0.303,0.306,0.299,0.299985674,0.328207323,0.336569293,0.316709614,0.319845353,0.312528629
449788,35,26,11,2014,KAB. BANGKALAN,KWANYAR,PANDANAN,1.00228281,303.9,540.6,0.287,0.314,0.322,0.303,0.306,0.299,0.102138643,0.111747505,0.114594575,0.107832783,0.108900434,0.106409248
449795,35,26,13,2010,KAB. BANGKALAN,TANAH MERAH,TLOMAR,1.99764802,615.9,1250.4,0.287,0.314,0.322,0.303,0.306,0.299,0.216125063,0.236457387,0.242481779,0.228173848,0.230432995,0.225161651
449826,35,26,16,2011,KAB. BANGKALAN,MODUNG,ALAS KOKON,2.71092903,805.3,1235.3,0.287,0.314,0.322,0.303,0.306,0.299,0.259452755,0.283861202,0.291093335,0.27391702,0.27662907,0.270300954
453670,35,26,5,2006,KAB. BANGKALAN,AROSBAYA,PANDAN LANJANG,0.78783733,226.4,353.9,0.287,0.314,0.322,0.303,0.306,0.299,0.074279647,0.081267628,0.08333814,0.078420673,0.079197115,0.077385416
456688,35,26,4,2009,KAB. BANGKALAN,KAMAL,KEBUN,3.39269656,1250.7,1425,0.287,0.314,0.322,0.303,0.306,0.299,0.341540047,0.373670992,0.383191272,0.360580607,0.364150712,0.355820467
456707,35,26,7,2002,KAB. BANGKALAN,KLAMPIS,BULUKAGUNG,3.1721021,996.4,1632.7,0.287,0.314,0.322,0.303,0.306,0.299,0.32159506,0.351849647,0.360813969,0.339523704,0.342885325,0.335041543
456716,35,26,9,2005,KAB. BANGKALAN,TANJUNG BUMI,BUNGKENG,1.51802802,430.5,533.3,0.287,0.314,0.322,0.303,0.306,0.299,0.132647634,0.14512668,0.148824175,0.140042624,0.141429185,0.138193877
456719,35,26,9,2013,KAB. BANGKALAN,TANJUNG BUMI,TANJUNG BUMI,5.39726217,1838.5,3512.1,0.287,0.314,0.322,0.303,0.306,0.299,0.610706057,0.66815924,0.685182405,0.644752388,0.651136075,0.636240805
456723,35,26,11,2011,KAB. BANGKALAN,KWANYAR,KARANG ENTANG,1.40504062,454,818.6,0.287,0.314,0.322,0.303,0.306,0.299,0.1500929,0.164213138,0.168396912,0.158460448,0.160029364,0.156368561
458130,35,26,13,2003,KAB. BANGKALAN,TANAH MERAH,PETRAH,2.568734,875.5,1509,0.287,0.314,0.322,0.303,0.306,0.299,0.27989081,0.306222001,0.314023836,0.295494479,0.298420167,0.291593562
458133,35,26,14,2003,KAB. BANGKALAN,TRAGAH,PAMORAH,2.23899526,711,1410.4,0.287,0.314,0.322,0.303,0.306,0.299,0.244950813,0.267994966,0.274822863,0.258606608,0.261167069,0.255192659
458144,35,26,14,2014,KAB. BANGKALAN,TRAGAH,JADDUNG,0.78168835,245.1,354.8,0.287,0.314,0.322,0.303,0.306,0.299,0.076040855,0.083194525,0.08531413,0.080280067,0.081074919,0.079220264
458301,35,26,15,2006,KAB. BANGKALAN,BLEGA,KARANG NANGKAH,2.39195099,660.9,1353.5,0.287,0.314,0.322,0.303,0.306,0.299,0.241375487,0.264083285,0.270811522,0.25483196,0.257355049,0.251467842
458312,35,26,16,2001,KAB. BANGKALAN,MODUNG,PATEREMAN,3.22206252,1332.1,1479.2,0.287,0.314,0.322,0.303,0.306,0.299,0.347525259,0.380219273,0.389906388,0.36689949,0.370532158,0.362055932
458315,35,26,16,2014,KAB. BANGKALAN,MODUNG,BRAKAS DAJAH,1.17599133,365.7,573.2,0.287,0.314,0.322,0.303,0.306,0.299,0.116710696,0.127690448,0.130943708,0.123217216,0.124437188,0.121590586
470092,35,26,2,2011,KAB. BANGKALAN,SOCAH,SAGGRA  AGUNG,4.6078876,1497.7,2951.9,0.287,0.314,0.322,0.303,0.306,0.299,0.510921805,0.558987619,0.573229342,0.539405251,0.544745897,0.532284389
470101,35,26,4,2005,KAB. BANGKALAN,KAMAL,GILI ANYAR,2.87771996,1069.9,1169,0.287,0.314,0.322,0.303,0.306,0.299,0.287982617,0.315075058,0.323102448,0.304037397,0.307047668,0.300023702
470102,35,26,5,2001,KAB. BANGKALAN,AROSBAYA,AROSBAYA,4.63094625,1771.3,2805.3,0.287,0.314,0.322,0.303,0.306,0.299,0.530007741,0.579869097,0.594642832,0.559555211,0.565095362,0.552168344
470123,35,26,6,2011,KAB. BANGKALAN,GEGER,KOMPOL,3.0237581,978.6,1613.4,0.287,0.314,0.322,0.303,0.306,0.299,0.313303067,0.342777572,0.351510758,0.33076944,0.334044385,0.326402847
470130,35,26,5,2016,KAB. BANGKALAN,AROSBAYA,MAKAM AGUNG,0.16371644,52.5,85.1,0.287,0.314,0.322,0.303,0.306,0.299,0.016763562,0.018340622,0.018807899,0.017698116,0.017873345,0.017464477
470133,35,26,10,2004,KAB. BANGKALAN,KOKOP,TRAMOK,4.30428199,1210.2,2145.2,0.287,0.314,0.322,0.303,0.306,0.299,0.417170336,0.456416326,0.468044767,0.440427219,0.444787885,0.434612998
470137,35,26,10,2008,KAB. BANGKALAN,KOKOP,KOKOP,3.47724495,896.2,1612.8,0.287,0.314,0.322,0.303,0.306,0.299,0.320666172,0.350833373,0.359771803,0.338543032,0.341894943,0.334073817
470143,35,26,14,2013,KAB. BANGKALAN,TRAGAH,BAJEMAN,2.73859942,807.8,1310.2,0.287,0.314,0.322,0.303,0.306,0.299,0.265660096,0.290652509,0.298057669,0.280470415,0.28324735,0.276767835
470148,35,26,15,2004,KAB. BANGKALAN,BLEGA,ALAS RAJAH,4.62326003,1326.3,2344.7,0.287,0.314,0.322,0.303,0.306,0.299,0.453489214,0.496151963,0.508792777,0.478770843,0.483511148,0.472450436
470152,35,26,15,2007,KAB. BANGKALAN,BLEGA,KARANG PANASAN,1.60103918,567.7,803.2,0.287,0.314,0.322,0.303,0.306,0.299,0.167567853,0.183332076,0.188002957,0.176909615,0.178661195,0.174574174
470153,35,26,15,2017,KAB. BANGKALAN,BLEGA,KAMPAO,0.89083265,305.1,360.3,0.287,0.314,0.322,0.303,0.306,0.299,0.086368962,0.094494265,0.096901762,0.091183956,0.092086768,0.089980208
470158,35,26,16,2003,KAB. BANGKALAN,MODUNG,KOLLA,2.09295712,647.4,726.9,0.287,0.314,0.322,0.303,0.306,0.299,0.187846753,0.205518748,0.210754894,0.198319046,0.200282601,0.195700973
470163,35,26,18,2002,KAB. BANGKALAN,GALIS,DALEMAN,3.74626258,1055.5,1788,0.287,0.314,0.322,0.303,0.306,0.299,0.358048886,0.391732927,0.401713384,0.378009799,0.38175247,0.373019571
472183,35,26,2,2007,KAB. BANGKALAN,SOCAH,JUNGANYAR,2.5579733,902.5,1149.8,0.287,0.314,0.322,0.303,0.306,0.299,0.258378331,0.282685701,0.289887884,0.272782698,0.275483517,0.269181607
472190,35,26,8,2003,KAB. BANGKALAN,SEPULU,GANGSEYAN,1.66637203,500.7,745.5,0.287,0.314,0.322,0.303,0.306,0.299,0.159145675,0.174117567,0.178553684,0.168017907,0.169681451,0.165799849
472202,35,26,3,2002,KAB. BANGKALAN,BURNEH,LANGKAP,6.30577312,2627.7,3282.9,0.287,0.314,0.322,0.303,0.306,0.299,0.708069845,0.774682687,0.794419826,0.747544122,0.754945549,0.737675552
472213,35,26,5,2007,KAB. BANGKALAN,AROSBAYA,BATONAONG,2.91538243,847.9,1353.5,0.287,0.314,0.322,0.303,0.306,0.299,0.278828025,0.305059233,0.312831443,0.294372445,0.297287023,0.29048634
472218,35,26,6,2009,KAB. BANGKALAN,GEGER,KAMPAK,8.10050498,2294.8,4051.4,0.287,0.314,0.322,0.303,0.306,0.299,0.787812579,0.861927351,0.883887284,0.831732444,0.839967419,0.820752478
472221,35,26,7,2001,KAB. BANGKALAN,KLAMPIS,KLAMPIS BARAT,2.19595244,826.8,1383.9,0.287,0.314,0.322,0.303,0.306,0.299,0.253549287,0.277402355,0.284469931,0.267684438,0.270334779,0.26415065
472222,35,26,7,2009,KAB. BANGKALAN,KLAMPIS,KARANG ASEM,0.49883554,140.9,184.7,0.287,0.314,0.322,0.303,0.306,0.299,0.044160159,0.048314599,0.049545544,0.046622049,0.047083654,0.046006577
472224,35,26,9,2009,KAB. BANGKALAN,TANJUNG BUMI,AENG TABER,1.42041306,443.5,908.2,0.287,0.314,0.322,0.303,0.306,0.299,0.155516615,0.170147098,0.174482056,0.164186531,0.16581214,0.162019052
472236,35,26,9,2010,KAB. BANGKALAN,TANJUNG BUMI,BANYUSANGKA,3.05065986,953.4,1633.1,0.287,0.314,0.322,0.303,0.306,0.299,0.312971823,0.342415165,0.351139118,0.330419729,0.333691212,0.326057752
472260,35,26,11,2004,KAB. BANGKALAN,KWANYAR,DLEMER,1.80779844,628.3,793.6,0.287,0.314,0.322,0.303,0.306,0.299,0.18036364,0.197331648,0.202359206,0.190418756,0.19230409,0.187904977
472264,35,26,12,2002,KAB. BANGKALAN,LABANG,LABANG,1.95076209,663.2,1017.6,0.287,0.314,0.322,0.303,0.306,0.299,0.203841722,0.223018469,0.228700469,0.215205721,0.21733647,0.212364721
472282,35,26,12,2010,KAB. BANGKALAN,LABANG,SENDANG LAOK,1.08221947,342.8,519.5,0.287,0.314,0.322,0.303,0.306,0.299,0.107513899,0.117628447,0.120625351,0.113507706,0.114631544,0.112009254
472293,35,26,13,2019,KAB. BANGKALAN,TANAH MERAH,BUDDAN,2.46189558,753.2,1540.1,0.287,0.314,0.322,0.303,0.306,0.299,0.265694974,0.290690668,0.2980968,0.280507237,0.283284536,0.276804171
472296,35,26,16,2005,KAB. BANGKALAN,MODUNG,LANGPANGGANG,1.21903415,382.9,549.5,0.287,0.314,0.322,0.303,0.306,0.299,0.118400128,0.129538816,0.132839168,0.125000832,0.126238464,0.123350656
472298,35,26,16,2007,KAB. BANGKALAN,MODUNG,SRABI BARAT,2.23822664,757,891.7,0.287,0.314,0.322,0.303,0.306,0.299,0.215120415,0.235358224,0.241354612,0.227113191,0.229361836,0.224114997
475128,35,26,7,2008,KAB. BANGKALAN,KLAMPIS,POLONGAN,0.78399422,246.8,360.9,0.287,0.314,0.322,0.303,0.306,0.299,0.076701558,0.083917384,0.086055406,0.080977603,0.081779361,0.079908591
475140,35,26,7,2016,KAB. BANGKALAN,KLAMPIS,MANONGGAL,1.39351129,433.4,605.9,0.287,0.314,0.322,0.303,0.306,0.299,0.133424914,0.145977084,0.149696245,0.140863237,0.142257922,0.139003656
475166,35,26,5,2013,KAB. BANGKALAN,AROSBAYA,CENDAGAH,0.15987333,59.1,86.7,0.287,0.314,0.322,0.303,0.306,0.299,0.017412043,0.019050109,0.019535463,0.018382749,0.018564756,0.018140072
475175,35,26,14,2012,KAB. BANGKALAN,TRAGAH,TAMBIN,1.69557966,498.1,971.3,0.287,0.314,0.322,0.303,0.306,0.299,0.174925853,0.191382292,0.196258274,0.184677817,0.18650631,0.182239826
475191,35,26,8,2001,KAB. BANGKALAN,SEPULU,SEPULU,4.15824385,1493.8,2411.2,0.287,0.314,0.322,0.303,0.306,0.299,0.458828764,0.501993839,0.514783491,0.484408067,0.489204187,0.478013242
475193,35,26,15,2003,KAB. BANGKALAN,BLEGA,NYOR MANES,2.63099237,784.9,1445.7,0.287,0.314,0.322,0.303,0.306,0.299,0.268570255,0.293836446,0.301322725,0.283542812,0.286350167,0.279799673
475203,35,26,13,2017,KAB. BANGKALAN,TANAH MERAH,DLAMBAH LAOK,1.32740982,394.1,635.9,0.287,0.314,0.322,0.303,0.306,0.299,0.129084378,0.141228205,0.144826376,0.13628072,0.137630034,0.134481635
475208,35,26,9,2008,KAB. BANGKALAN,TANJUNG BUMI,PLANGGIRAN,3.49338601,1083.2,2074.2,0.287,0.314,0.322,0.303,0.306,0.299,0.371096159,0.406007644,0.416351788,0.391784446,0.3956635,0.386612374
475209,35,26,11,2006,KAB. BANGKALAN,KWANYAR,TEBUL,1.62102334,508.5,855.7,0.287,0.314,0.322,0.303,0.306,0.299,0.165693599,0.181281499,0.185900135,0.174930873,0.176662862,0.172621554
475210,35,26,11,2015,KAB. BANGKALAN,KWANYAR,GUNUNG SERENG,4.29582715,1381,2355.3,0.287,0.314,0.322,0.303,0.306,0.299,0.448357953,0.490537969,0.503035752,0.473353518,0.478040186,0.467104626
475211,35,26,12,2006,KAB. BANGKALAN,LABANG,SUKOLILO BARAT,5.25506714,1995.7,2831,0.287,0.314,0.322,0.303,0.306,0.299,0.576521342,0.630758541,0.646828823,0.608661905,0.61468826,0.600626764
475212,35,26,12,2007,KAB. BANGKALAN,LABANG,BRINGEN,1.87620578,518.4,800.7,0.287,0.314,0.322,0.303,0.306,0.299,0.171965089,0.188142989,0.192936441,0.181551992,0.183349537,0.179155266
475213,35,26,12,2013,KAB. BANGKALAN,LABANG,MORKEPEK,1.36430367,425.7,597.3,0.287,0.314,0.322,0.303,0.306,0.299,0.13104298,0.143371065,0.147023831,0.138348512,0.139718299,0.136522129
475214,35,26,13,2009,KAB. BANGKALAN,TANAH MERAH,BAIPAJUNG,3.89998693,1103.5,2174,0.287,0.314,0.322,0.303,0.306,0.299,0.394025714,0.431094335,0.44207763,0.415992304,0.42011104,0.410500656
475216,35,26,13,2020,KAB. BANGKALAN,TANAH MERAH,BATANGAN,3.91535937,1144,2053.4,0.287,0.314,0.322,0.303,0.306,0.299,0.390687526,0.427442102,0.438332346,0.412468015,0.416551857,0.407022893
475217,35,26,13,2023,KAB. BANGKALAN,TANAH MERAH,KRANGGAN BARAT,1.78320254,530.3,1162.7,0.287,0.314,0.322,0.303,0.306,0.299,0.194024067,0.212277202,0.217685538,0.204840739,0.206868866,0.202136571
475219,35,26,16,2008,KAB. BANGKALAN,MODUNG,SRABI TIMUR,2.13138821,680.9,881,0.287,0.314,0.322,0.303,0.306,0.299,0.202877083,0.221963081,0.227618191,0.214187304,0.21630797,0.211359749
475220,35,26,17,2005,KAB. BANGKALAN,KONANG,CANGKAREMAN,2.59871025,704.1,1334.6,0.287,0.314,0.322,0.303,0.306,0.299,0.251769426,0.275455051,0.282473014,0.265805352,0.268437088,0.26229637
475222,35,26,18,2003,KAB. BANGKALAN,GALIS,BLATERAN,1.14370922,299,577.7,0.287,0.314,0.322,0.303,0.306,0.299,0.109047353,0.119306163,0.122345811,0.115126648,0.116266516,0.113606824
479743,35,26,4,2006,KAB. BANGKALAN,KAMAL,TELANG,2.0852709,912.1,882.5,0.287,0.314,0.322,0.303,0.306,0.299,0.225056417,0.246228972,0.252502321,0.237603116,0.239955622,0.234466441
479749,35,26,8,2013,KAB. BANGKALAN,SEPULU,TANAGURA BARAT,1.01919249,325.1,607.1,0.287,0.314,0.322,0.303,0.306,0.299,0.109327168,0.119612302,0.122659749,0.115422062,0.116564855,0.113898339
479754,35,26,2,2001,KAB. BANGKALAN,SOCAH,SOCAH,4.81234099,2106.9,2215.4,0.287,0.314,0.322,0.303,0.306,0.299,0.531480049,0.581479914,0.596294689,0.561109599,0.566665139,0.553702211
479755,35,26,7,2020,KAB. BANGKALAN,KLAMPIS,LARANGAN SORJAN,1.25900248,413.9,604.7,0.287,0.314,0.322,0.303,0.306,0.299,0.12664665,0.138561144,0.142091364,0.133707091,0.135030923,0.131941981
479756,35,26,2,2008,KAB. BANGKALAN,SOCAH,DAKIRING,2.31432019,835.4,1000,0.287,0.314,0.322,0.303,0.306,0.299,0.233019926,0.254941661,0.26143699,0.246010584,0.248446332,0.242762919
479757,35,26,4,2002,KAB. BANGKALAN,KAMAL,BANYUAJUH,10.88599033,5082.4,4600,0.287,0.314,0.322,0.303,0.306,0.299,1.207299797,1.320878524,1.35453148,1.274605709,1.287225568,1.257779231
479758,35,26,7,2014,KAB. BANGKALAN,KLAMPIS,LERGUNONG,2.7662698,815.4,1277.6,0.287,0.314,0.322,0.303,0.306,0.299,0.265236391,0.290188944,0.297582293,0.280023089,0.282795595,0.276326415
479759,35,26,13,2013,KAB. BANGKALAN,TANAH MERAH,BASANAH,0.56724288,187.9,321,0.287,0.314,0.322,0.303,0.306,0.299,0.060436805,0.066122498,0.067807147,0.063806105,0.064437848,0.06296378
479760,35,26,13,2008,KAB. BANGKALAN,TANAH MERAH,PACENTAN,2.99839358,872.1,1938.7,0.287,0.314,0.322,0.303,0.306,0.299,0.323150948,0.353551908,0.3625596,0.341166332,0.344544216,0.336662486
479761,35,26,15,2008,KAB. BANGKALAN,BLEGA,KARANG GAYAM,2.58718093,843.3,1262,0.287,0.314,0.322,0.303,0.306,0.299,0.260799147,0.285334258,0.292603921,0.275338472,0.278064596,0.271703641
479762,35,26,15,2011,KAB. BANGKALAN,BLEGA,LOMBANG LAOK,1.38889956,428.4,731.1,0.287,0.314,0.322,0.303,0.306,0.299,0.141082911,0.154355519,0.158288144,0.14894816,0.150422894,0.146981848
479763,35,26,16,2013,KAB. BANGKALAN,MODUNG,GLISGIS,1.11065848,318.5,454.5,0.287,0.314,0.322,0.303,0.306,0.299,0.101692191,0.111259052,0.114093678,0.107361442,0.108424427,0.105944129
479764,35,26,15,2013,KAB. BANGKALAN,BLEGA,KARPOTE,2.46804455,749.6,1094.4,0.287,0.314,0.322,0.303,0.306,0.299,0.23588162,0.258072573,0.264647671,0.249031814,0.251497476,0.245744266
484060,35,26,5,2015,KAB. BANGKALAN,AROSBAYA,KARANG PAO,0.45656134,169.7,277,0.287,0.314,0.322,0.303,0.306,0.299,0.05177622,0.056647153,0.058090393,0.054662699,0.055203914,0.053941079
484061,35,26,5,2017,KAB. BANGKALAN,AROSBAYA,DLEMER,0.55110182,175.5,299.5,0.287,0.314,0.322,0.303,0.306,0.299,0.057171421,0.062549917,0.064143546,0.060358678,0.060956289,0.059561864
484064,35,26,15,2018,KAB. BANGKALAN,BLEGA,KO'OLAN,0.60183086,209.5,254.7,0.287,0.314,0.322,0.303,0.306,0.299,0.059446822,0.06503938,0.066696435,0.062760931,0.063382326,0.061932404
484102,35,26,8,2015,KAB. BANGKALAN,SEPULU,TANAGURA TIMUR,0.91235406,270.7,488,0.287,0.314,0.322,0.303,0.306,0.299,0.092093899,0.100757785,0.103324863,0.097228054,0.098190708,0.095944515
484113,35,26,11,2002,KAB. BANGKALAN,KWANYAR,KWANYAR BARAT,3.37809274,1167,1970.2,0.287,0.314,0.322,0.303,0.306,0.299,0.368733616,0.403422841,0.41370113,0.389290194,0.393144552,0.38415105
484117,35,26,1,2008,KAB. BANGKALAN,BANGKALAN,SEMBILANGAN,0.9561655,342.9,429.8,0.287,0.314,0.322,0.303,0.306,0.299,0.097150212,0.106289779,0.108997798,0.102566251,0.103581759,0.101212241
484119,35,26,3,1005,KAB. BANGKALAN,BURNEH,TUNJUNG,11.52394641,4509,5537.7,0.287,0.314,0.322,0.303,0.306,0.299,1.233235906,1.349254615,1.383630529,1.301987733,1.314878701,1.284799777
484120,35,26,5,2004,KAB. BANGKALAN,AROSBAYA,BALUNG,1.47267934,466.3,885.7,0.287,0.314,0.322,0.303,0.306,0.299,0.158182035,0.173063272,0.177472528,0.167000546,0.168654017,0.164795918
484121,35,26,18,2012,KAB. BANGKALAN,GALIS,KRANGGAN TIMUR,1.49727524,430,632.6,0.287,0.314,0.322,0.303,0.306,0.299,0.138479187,0.151506846,0.155366893,0.146199281,0.147646799,0.144269257
487820,35,26,16,2012,KAB. BANGKALAN,MODUNG,PAKONG,2.37196683,709.1,1212.1,0.287,0.314,0.322,0.303,0.306,0.299,0.236206677,0.258428211,0.26501237,0.249374994,0.251844053,0.246082915
487982,35,26,5,2014,KAB. BANGKALAN,AROSBAYA,MANGKON,0.31820942,107.4,163.4,0.287,0.314,0.322,0.303,0.306,0.299,0.032998239,0.036102603,0.037022415,0.034837862,0.035182791,0.034377956
488011,35,26,3,2011,KAB. BANGKALAN,BURNEH,PERRENG,2.02916151,588.6,861.8,0.287,0.314,0.322,0.303,0.306,0.299,0.188569255,0.206309219,0.211565505,0.199081826,0.201052933,0.196453683
488013,35,26,10,2012,KAB. BANGKALAN,KOKOP,MANDUNG,5.87688216,1499.4,2418.2,0.287,0.314,0.322,0.303,0.306,0.299,0.519924144,0.568836868,0.583329527,0.548909462,0.554344209,0.541663132
488019,35,26,1,1004,KAB. BANGKALAN,BANGKALAN,DEMANGAN,5.30041582,2467.2,2420.8,0.287,0.314,0.322,0.303,0.306,0.299,0.599123564,0.655487105,0.672187414,0.632524181,0.638786797,0.624174027
488020,35,26,13,2016,KAB. BANGKALAN,TANAH MERAH,DLAMBAH DAJAH,3.22590563,912.2,1645.5,0.287,0.314,0.322,0.303,0.306,0.299,0.31569898,0.345398884,0.354198855,0.333298923,0.336598912,0.328898937
488021,35,26,2,2005,KAB. BANGKALAN,SOCAH,JADDIH,8.51863524,2973.2,4914.6,0.287,0.314,0.322,0.303,0.306,0.299,0.929381257,1.016814337,1.042720435,0.981193453,0.990908239,0.968240404
488022,35,26,2,2002,KAB. BANGKALAN,SOCAH,KELEYAN,6.58247696,2591.4,2807.2,0.287,0.314,0.322,0.303,0.306,0.299,0.682363573,0.746558056,0.765578643,0.720404748,0.727537468,0.710894454
488023,35,26,3,2003,KAB. BANGKALAN,BURNEH,BANANGKAH,6.00908511,1801,2735.5,0.287,0.314,0.322,0.303,0.306,0.299,0.57656361,0.630804786,0.646876245,0.608706529,0.614733326,0.600670799
488025,35,26,3,2009,KAB. BANGKALAN,BURNEH,PANGOLANGAN,2.44959763,780.6,1162.8,0.287,0.314,0.322,0.303,0.306,0.299,0.242965292,0.265822654,0.272595206,0.256510395,0.259050102,0.25312412
488026,35,26,11,2008,KAB. BANGKALAN,KWANYAR,JANTEH,1.50265559,471.3,715.7,0.287,0.314,0.322,0.303,0.306,0.299,0.148429133,0.162392849,0.166530247,0.156703928,0.158255452,0.154635229
488027,35,26,3,2007,KAB. BANGKALAN,BURNEH,KAPOR,1.59950193,528.8,852.5,0.287,0.314,0.322,0.303,0.306,0.299,0.166808752,0.182501561,0.187151282,0.176108194,0.17785184,0.173783334
488028,35,26,12,2011,KAB. BANGKALAN,LABANG,SENDANG DAJAH,1.86544507,576,736.5,0.287,0.314,0.322,0.303,0.306,0.299,0.173219111,0.189514985,0.194343392,0.182875925,0.184686578,0.180461721
488030,35,26,13,2005,KAB. BANGKALAN,TANAH MERAH,PETTONG,2.24437561,671.3,1539.8,0.287,0.314,0.322,0.303,0.306,0.299,0.249681758,0.273170983,0.280130753,0.263601299,0.266211212,0.260121413
488031,35,26,13,2018,KAB. BANGKALAN,TANAH MERAH,MRECAH,1.9899618,630,1087.8,0.287,0.314,0.322,0.303,0.306,0.299,0.206481004,0.225906046,0.231661614,0.21799214,0.220150478,0.215114356
488032,35,26,15,2012,KAB. BANGKALAN,BLEGA,LOMBANG DAJAH,3.27509742,987,1692.8,0.287,0.314,0.322,0.303,0.306,0.299,0.328230274,0.359109081,0.368258356,0.346528826,0.349959805,0.341954188
488033,35,26,15,2010,KAB. BANGKALAN,BLEGA,BATES,3.02068361,835.1,1628.3,0.287,0.314,0.322,0.303,0.306,0.299,0.299482737,0.327657072,0.336005022,0.316178639,0.319309121,0.312004664
